#N	DEF(V)	Agilent	Addr	AVG	Deviation	
1	0	0,000249582328	15	0,00014185905456543	0,000259280204772949	
2	0	0,000270956993	19	0,0000339746475219727	0,000399351119995117	
3	0,5	0,499801832	15	0,500953197479248	0,00037074089050293	
4	0,5	0,49979344	19	0,501475930213928	0,000709295272827148	
5	1	0,999937983	15	1,00261867046356	0,000593662261962891	
6	1	0,999920647	19	1,00362122058868	0,000998377799987793	
7	1,5	1,49997267	15	1,50392889976501	0,000673532485961914	
8	1,5	1,4999521	19	1,50559663772583	0,00128030776977539	
9	2	2,00015384	15	2,00521886348724	0,000750422477722168	
10	2	2,00017081	19	2,00765430927277	0,00154435634613037	
11	2,5	2,49991868	15	2,50589728355408	0,000794529914855957	
12	2,5	2,49991262	19	2,50922381877899	0,00178992748260498	
13	3	2,99995984	15	3,00660729408264	0,000783801078796387	
14	3	2,99996806	19	3,01099061965942	0,00202655792236328	
15	3,5	3,50023538	15	3,50735127925873	0,000715255737304688	
16	3,5	3,50022457	19	3,51282477378845	0,00222742557525635	
17	4	4,00032797	15	4,00786876678467	0,000671744346618652	
18	4	4,00035619	19	4,01439428329468	0,00241756439208984	
19	4,5	4,50042271	15	4,50815916061401	0,000584125518798828	
20	4,5	4,5004287	19	4,51589286327362	0,00258326530456543	
21	5	4,65026406	15	4,65746998786926	0,000488758087158203	
22	5	4,65026226	19	4,66582059860229	0,00258386135101318	
