#N	DEF(V)	Agilent	Addr	AVG	Deviation	
1	0,2	0,200182367	15	0,200702548027039	0,000264644622802734	
2	0,2	0,200216448	19	0,200693607330322	0,000529885292053223	
3	0,5	0,499976596	15	0,501351952552795	0,000321865081787109	
4	0,5	0,499970766	19	0,501632690429688	0,00075995922088623	
5	0,8	0,800228948	15	0,802583694458008	0,000377893447875977	
6	0,8	0,800217798	19	0,803005695343018	0,00100016593933105	
7	1,1	1,10046484	15	1,1040061712265	0,000482797622680664	
8	1,1	1,10046011	19	1,10432744026184	0,00120043754577637	
9	1,4	1,40019292	15	1,40472173690796	0,000525712966918945	
10	1,4	1,40021995	19	1,4051628112793	0,0014263391494751	
11	1,7	1,70049934	15	1,70605838298798	0,000592470169067383	
12	1,7	1,70050075	19	1,70654296875	0,00162124633789063	
13	2	2,00079893	15	2,00752735137939	0,000668168067932129	
14	2	2,00080622	19	2,00785279273987	0,00181913375854492	
15	2,3	2,30061853	15	2,30844795703888	0,000724196434020996	
16	2,3	2,30062548	19	2,30865299701691	0,00200152397155762	
17	2,6	2,60093972	15	2,60957300662994	0,000742673873901367	
18	2,6	2,60094772	19	2,60999023914337	0,00217676162719727	
19	2,9	2,90122918	15	2,91057229042053	0,000764727592468262	
20	2,9	2,90123393	19	2,91144847869873	0,00243961811065674	
21	3,2	3,20082265	15	3,21082055568695	0,000774860382080078	
22	3,2	3,20081642	19	3,21214258670807	0,0026625394821167	
23	3,5	3,50106528	15	3,51121723651886	0,000730752944946289	
24	3,5	3,50106545	19	3,51350963115692	0,00288844108581543	
25	3,8	3,8010856	15	3,81043612957001	0,000626444816589355	
26	3,8	3,80108859	19	3,81452560424805	0,00309288501739502	
27	4,1	4,10074162	15	4,10979866981506	0,000576972961425781	
28	4,1	4,1007658	19	4,11511301994324	0,00326573848724365	
29	4,4	4,40101369	15	4,40983474254608	0,000557303428649902	
30	4,4	4,40100459	19	4,41617727279663	0,00342071056365967	
31	4,7	4,70104198	15	4,70933079719543	0,00050663948059082	
32	4,7	4,70104447	19	4,71682786941528	0,00349938869476318	
